定常監視にて「山手貨　池袋　接点２１　電子MRH　MTDレベル低下・妨害波・残留警報レベル・未通過検知１架」「山手貨　池袋　電子アダプタ　電子MRH　軌道回路故障」発生を検知。システム監視にて「埼京山貨　池袋（列）　不正落下発生」を検知。信号指令にてMTDモニタを確認したところ、残留危険レベル及び警報レベル検知が発生/回復していることを確認。信号係員及び施設係員が合同調査を行ったところ、719T＝貨上1Tのレール絶縁部に原因と思われる多量の鉄粉を認めたため除去。軌道回路データ及び現車にて異常のないことを確認した。	1
定常監視で「山手　新宿　画像式転落検知装置(電車)14番線　重故障R」発生回復検知。新宿駅扱所へ状況確認したところ「No.3で自己診断異常のメッセージが出ている。使用停止をかけているが、使用停止解除すると故障メッセージが表示される」回答。使用停止解除したところ再度重故障発生となったため、駅にて使用停止を扱い、電報にて一時使用停止とした。夜間にて信号係員とメーカが調査したところ、No.3に内蔵されているカメラAの輝度オートフォーカスが弱く、映し出された映像が暗くなり不一致判定されたことが判明。No.3のカメラAを交換し、機能確認試験にて異常の無いことを確認した。	6
システム監視にて「池袋（電）　不正落下発生　204Ｔ」及び、定常監視にて「山手　池袋　軌道回路故障」発生回復を検知。信号係員と施設係員にて合同調査したところ、204号分岐器のクロッシング部のレールボンドが脱落していることを認めた。施設係員が抑止間合いにて、応急復旧ボンドで仮復旧するも再発したため、再度抑止間合いにてレールボンドの本復旧を行い回復。その後、データ測定及び現車確認にて異常の無いことを確認した。	1
信号Ｐ社係員が6月８日の夜間作業中に、山手貨物線大崎～新宿のATS-S地上子下２Ｑ２の破損を発見。信号係員が現地を確認したところ、電文・Q値は正常であったが、中が見えるほど破損していたため、６月１０日の夜間作業で使用停止カバーを取付け、電報手配で使用停止とした。	2
システム監視にて「池袋（列）　装置故障発生　信号機器コントローラ1系」発生・回復を2回検知。定常監視にて「山手貨　池袋　電子アダプタ　電子MRH　進路制御系片系故障」発生・回復を2回検知。信号係員が現地確認したところ、統括制御部の玉込めが2個減っており、系切換が発生していることを確認。メーカと打合せを行い、総括制御部RS485-Cユニット不良と判断。予備品と交換し、健全性確認にて異常なしを確認した。	7
定常監視にて「山手貨　池袋　電子BSRH　MTD軽故障5架」発生回復を検知。ATOSジャーナルにて停電Rの落下、遠隔監視モニタにて池袋BSRH　MTD1架に収容されている全ての軌道回路が瞬時落下している事が判明。同RHにあるMTD2架の軌道回路は落下していない事を確認した。信号係員が調査しメーカと打合せたところ、MTD1架の電源ユニットに不具合があると思われる。念のため夜間作業にて電源ユニットの交換を行った。	1
システム監視にて「池袋（列）装置故障　発生　電子端末」を検知、その後、「池袋（列）装置故障　回復　電子端末」を検知。信号係員が機器室にてジャーナルを確認したところ端末４の転てつ機ユニットの警報を確認。メーカーと打合せ２系（従系）TPOINT2ユニットの不良と判断。列車間合いにて取替えを行い回復。現車にて正常動作を確認した。	7
システム監視にて「池袋（列）装置故障　発生　電子端末」を検知、その後、「池袋（列）装置故障　回復　電子端末」を検知。信号係員が機器室にてジャーナルを確認したところ、電子端末４で1系から2系への定時系切替のタイミングで転てつ機ユニットの警報を検知、系切替は行われず1系のままであることを確認。メーカーと打合せ2系のTCHR2-Bを取替、手動系切替を行うも回復しないため日中帯に監視体制を取ることとした。メーカーと信号係員にて調査を行っていたところ、信号機コントローラの2系に用いる24V電源用ヒューズの断ランプ点灯を認めた。夜間にヒューズ交換を行い断ランプが消灯、手動及び定時での系切換、並びに機能確認試験を行い、現車にて異常のないことを確認した。	7
輸送一斉で｢4:22大崎駅で東京総合車両センターより出区の進路が自動で構成しない｡信号係員が扱所にいるようなので確認して欲しい｣伝達｡現地信号係員に確認したところ､作業により進路構成が自動から手動に切替わっていたことが判明｡進路構成を自動に切り替えて､正常に進路構成することを確認した。	7
定常監視にて「山貨　渋谷　転落上り動作　渋谷(山貨)」発生を検知。信号係員より「線路内を移動中に誤って転落検知マットを踏んでしまった」連絡。信号指令と輸送指令で打合せのうえ、駅にて復帰扱いを行い回復。駅に状況説明を行い、線路閉鎖を解除し作業を中止した。	5
定常監視にて「山手　五反田　五反田SSH　列防動作　五反田　内回り（1番線）」発生/回復を多数検知。システム監視にて「山手　大崎（電）　信号制御異常　8LS」発生を多数検知。その後、輸送一斉にて「山手線　五反田駅　内回り1番線の転落検知マットが復位できないため使用停止する」伝達。信号係員が現地確認したところ、現場設備に異常は見られなかった。また、VAMデータを解析したところ、落下検知リレーB1B、B2B、B3Bは落下していないため、その反応リレーBBPの不良と判断。夜間にて関係するリレー（SM-480）を30個予備品と交換し、機能確認試験及び現車にて異常のないことを確認した。	9
定常監視にて「山手貨　新宿　厩道踏切[山手貨３]　踏切支障報知装置扱い」発生を検知。信号係員より「現地へ復位に向かう」連絡。信号係員が現地を確認したところ、踏切道内に支障物が無いため、踏切支障報知装置を復位した。	0
定常監視にて「山手　池袋　列防動作　山手外回(7番線)」「同　山手内回(5番線)」「同　山手内回(6番線)」「同　赤羽・山貨　4番線」発生、システム監視にて「山手　池袋(電)　信号制御異常　2RO」「同　27RYF」「同　6LU」を検知。輸送一斉にて「17:48　山手線内回り1734G急病人救護のため列停扱い。その際外回り1705Gが×信号受信し停車し車上に『EBパターン超過』の表示が出たため車上装置のリセットを行うも再度同表示のため停車中」伝達。信号指令にてD-ATCジャーナルを解析したところ、列停扱いの影響により、1RTに対する停止距離が2RO外方に変化し速度超過となって停車したことが判明。その後、信号係員が目視にて現地確認を行ったところ送着導線も大きく離れておらず異常なし。夜間にて軌条データ測定を行うこととし現地引き上げた。	2
システム監視にて「埼京山貨　大崎(列)　不正落下発生　103T」、及び定常監視にて「山手貨　大崎　軌道回路故障」発生／回復を検知。信号扱所に確認したところ、「入8898Mが工場に入区する際に発生回復した。今日1本目の入区である」連絡。ATOSジャーナルで103T抜け際に軌道回路が煽っていることを確認。信号係員と施設係員で現地合同調査を行ったところ、レール頭部に錆が付着していることが判明した。その他現場設備、軌道回路データを測定して異常のないことを確認した。	1
定常監視にて「山手　池袋　運行管理I/F装置 池袋MRH　進路制御系片系故障」発生及び、システム監視にて「池袋(電)　１系　ハード異常（errcd=07335302-uno=1f5）」「池袋(電)　１系　装置故障 発生(装置応答なし)」発生を検知。信号係員が現地確認を行ったところ、RCS1系が892でイニシャル中であることを確認。メーカーのジャーナル解析にて、RCS1系のLANP-Sボードの故障であることが判明し、メーカー係員にてLANP-Sボードの交換を行い、異常のないことを確認した。	10
施設指令より「新宿駅14番線にてMTTが転落検知マットを破損させた」連絡。信号係員が現地にて14番線ブロックNo.5の転落検知マットの台座が破損している事を確認。機能確認試験で異常のないことを確認したが、誤動作する恐れがあるため、電報にて一時使用停止手配した。	6
定常監視にて「山手貨物　恵比寿～渋谷　下り８　一部断芯・短絡　R現示」を発生検知。指令より断芯リセットを行たが回復しないためMC出動を指示した。信号係員が現地確認したところ、リレー接点、電圧電流共に異常無し。念のため指令より下り８HSLRリレーの交換を指示。リレー交換後現車及び電圧を測定し異常ないことを確認した。	0
輸送一斉にて「1110G列車が山手線渋谷駅到着の際、×点信号中」伝達。その後、1110G列車は非常運転で小移動を行い所定現示を受信し運転再開。後続列車でも異常なしを確認。信号指令にてATOSジャーナルを確認したところ、1110G列車が山上33Tに進入後停車していることが判明。輸送指令に状況確認したところ、先行列車の1116Gが渋谷駅出発の際、駅員の赤色旗を認めて停車。そのため、後続列車の1110Gが渋谷駅進入の際、停車したとの情報。信号係員と施設係員で現地合同調査したところ、レール周りに異常の無いことを確認した。念のため夜間にてデータ測定及び添え線とレールの離隔を修繕することとし現地引き上げた。	2
甲１作業中の信号係員より「山手線 原宿駅構内 内外回りの立番用出発時機表示器増設工事を行ったが、機能確認試験にて増設したSGが点灯しない」連絡。信号指令より現地信号係員へ元に戻すよう指示。戻し作業を行い機能確認試験にて異常ないことを確認した。	11
定常監視にて「山手　池袋　運行管理I/F装置　池袋MRH　進路制御系片系故障」発生及びシステム監視にて「山手　池袋(電)　２系　ハード異常(errcd=07335302-uno=1f5)」「山手　池袋(電)　２系　装置故障　発生（装置応答なし）」発生を検知。信号係員が現地確認を行ったところ、RCS２系が８９２でイニシャル中であることを確認。メーカーのジャーナル解析にて、RCS２系のLANP-Sボードの故障である事が判明し、メーカー係員にてLANP-Sボードの交換を行い、異常の無いことを確認した。	10
新宿駅より「新宿1番線ホームで列停を扱ったがホーム上の列停警報機が鳴動および点滅しなかった」連絡。信号係員が現地を確認したところ、列停警報機に繋がっているNFBが飛んでいることを確認し投入を行った。夜間作業にて列停の動作試験を行ったところ、列停SWを扱った際34.2Aであることが判明。調査を行った結果、列停警報機１K7でショートしていることを確認。１K７を切り離し、電報にて使用停止を行った。	0
定常監視にて「山手　池袋　列防動作　山手外回(7番線)」発生を検知。その後、発生回復を繰返す。輸送指令より「山手線　池袋駅　外回り　７番線の９～10号車付近の転落検知マットが不具合のようである。動作、復位を繰返したが復位できなくなり使用停止(当該箇所のみ)を行った」連絡。信号係員が現地確認したところ検知マット上にケーブルが載っていることが判明。駅に状況説明し夜間の間合いで調査することとした。夜間の調査で当該7番線に臨時の滞泊列車があり詳細の調査が出来なかったが、検知マット上に載ってたケーブルを除去しても回復はしなかった。当該5ブロックの入力電圧はあり出力電圧なしを確認したが、滞泊列車のため詳細調査は後日行うこととし電報にて使用停止手配を行った。	6
信号P社社員より「新宿構内2番線で列停の検修を行っていたが、特発XF-2の一部が点滅しない」連絡。信号係員も現地で特発の状態を確認したところ一部点滅しないことを確認。予備品の手配を行い後日交換することとした。	6
システム監視にて「山手　池袋(電)　PRC2系　ハード異常(errcd=07335302-uno=1f5」「山手　池袋(電)　PRC2系装置故障発生(二重系相手系停止)」「山手　池袋(電)　PRC2系　装置故障発生（装置応答なし）」発生及び、定常監視にて「山手　池袋　運行管理用Ｉ／F装置　池袋MRH　進路制御系片系故障」発生を検知。信号係員が現地確認を行ったところ、RCS2系が892表示でイニシャル中であることを確認。メーカのジャーナル解析にて、RCS２系のLANP-Sボードの故障であることが判明し、メーカ係員にてLANP-Sボードの交換を行い、異常のないことを確認した。	7
システム監視にて「新宿（電）不正扛上発生　B１０RT」を検知。信号指令にてATOSジャーナルでB10RTのあおりを確認。その後断続的に不正落下が発生回復を繰返した。信号係員が現地出動し調査したところZB導電を延長した際にできる接続点が単管パイプ（新宿工事区にて26日夜取付け）と接触し短絡していることが判明。ZB導線接続点を養生し回復。夜間にてZB導線接続点を補修して機能確認試験にて異常無いことを確認した。	1
輸送一斉にて「15:53　山手線　新宿　内回り　1520G到着の際、第３場内進路付近にて瞬時×信号受信し停車。信号指令にて故障等検知しているか」伝達。信号一斉にて「故障検知なし」伝達。後続列車では所定信号を受信。信号係員がホーム上より目視にて確認行ったところ異常は見られなかった。夜間、10日夜に当該箇所で作業を行っていた宿電シ区信号係員と合同でATC短絡電流の測定等を行い現車にて異常の無いことを確認した。	2
輸送一斉にて「13:41 山手線内回り1222G 新宿駅進入の際、×信号受信し10k700m付近に停車。リセットを行い正常に信号を受信したため運転再開する」伝達。施設係員と合同でホーム上から絶縁廻りを確認するも設備異常なし。その後、機器室でデータ測定を行うも異常は見られなかった。終電後、夜間作業にて誘導を受けている可能性のあるB10RT/C10RTの送着導線の収容箇所変更を行い、データ測定及び現車にて異常の無いことを確認した。	2
定常監視にて「山手貨　池袋　電子MRH　MTDレベル低下・妨害波・残留警報レベル・未通過検知2架」発生を検知。信号指令で遠隔モニタを確認したところで72OイTで残留警報を検知していた。ATOSジャーナルで当該時間4002M列車が場内信号機116LHの進路で運転したことを確認。信号係員と施設係員が合同で調査したところ720イTレール面上に錆があることを確認した。	1
定常監視にて「山手貨　大崎　大崎列車ＲＨ　電子連動新型　軌道回路故障」発生回復およびシステム監視にて「埼京山貨　大崎（列）　不正落下発生　山貨上り１Ｔ」発生回復を検知。信号指令にてATOSジャーナルを確認したところ、列車非在線時に約４秒間落下していたことが判明。施設係員が現地にてレール周り、ボンド類に異常の無い事を確認した。機器室を確認したところ後方送電回路で使用している31LHｙRの接点が焦げていることを認めた。輸送指令に間合い抑止を要請しリレーの取替えを行いメモリーハイコーダを設置し継続監視することとした。現車にて異常の無い事を確認し現地引き上げた。	1
定常監視にて「山手　池袋　池袋MRH　軌道回路故障」発生及び、システム監視にて「山手　池袋（電）　不正落下発生　204T」「山手　池袋（電）　不正扛上発生　1RT」を検知。信号指令にてATOSジャーナルを確認したところ、202Tが列車在線にもかかわらず落下検知していないことが判明。信号一斉にて山手線外回りの抑止要請を行った。施設係員と202Tを合同調査したところ、レールに多量の油が付着していることが認められた。列車間合い抑止にて軌道回路対照試験を行い、列車検知機能に異常のないことを確認し抑止解除を要請。現車にて異常の無い事を確認した。その後終電まで監視を行い、夜間再調査にて信号設備に異常の無いことを確認した。	1
定常監視にて「中央緩行　現場機器モニタ端末故障(電車)」及び、システム監視にて「山手　新宿　現場機器モニタ2　異常発生」を検知。信号係員が機器室の現場機器モニタにてACP01の赤表示。及びACP01警報表示でSCN異常(自発信データ帰還タイムアウト)を確認。異常時検知回数リセットを行い回復。メーカに確認でACP01(SCN)ボード1系の不良と判断。夜間間合でボード交換を行い、健全性の確認及び現車確認で異常のない事を確認した。	7
定常監視にて「山手　代々木　転落マット　転落動作　山電下　(1番線　外回り)」発生を検知。輸送指令より「復位を行ったが再度転落検知するため使用停止を行なった」連絡。信号係員が現地確認するも、ホーム上からのため詳細確認が出来ず電報にて一時使用停止手配を行なった。夜間にて現地調査したところ転落検知マット（1番線ブロックNo.5　5M、10M）本体と受台の不良と判断。予備品と交換を行ない異常ないことを確認し一時使用停止解除手配を行なった。	6
定常監視にて「山手　代々木　転落マット　転落動作　山電下（1番線　外回り）」発生を検知。輸送指令より「代々木駅より山手外回り9号車、10号車付近の転落検知マット電源を投入した際、転落検知のままとなってしまうとの連絡があった。7/4に発生した箇所と同箇所である」連絡。信号係員がホーム上より目視にて設備確認を行ったが異常は見られないため、電報にて一時使用停止手配を行った。夜間にて調査をしたところ転落検知マット(1番線ブロックNo.5 6M)本体の不良と判断。予備品と交換を行い異常の無いことを確認し一時使用停止解除電報手配を行った。	6
定常監視にて「山手貨　大崎　大崎列車RH　電子連動新型　軌道回路故障」システム監視にて「大崎（列）　FX１系　不正落下発生　山貨上り１T」発生回復を検知。輸送一斉にて「ルートが取れない」伝達。信号指令より列番シフトを要請。輸送指令より「手動介入してルート設定を完了」伝達。信号係員が現地確認し、軌道回路転極のタイミングでFVからの異音、及び出力電圧が一時的に下がる事象を確認したため、間合を確保し軌道回路調整を行った。夜間までの間監視体制をとり、夜間作業でFVの交換及び再調整を実施した。	1
輸送一斉にて「山手貨　大崎　山貨上り１Ｔ　不正落下発生」伝達。信号係員が現地確認した所、7月２２日の不正落下と同様の事象を確認。輸送指令と間合い調整を行い抑止にて軌道回路調整を実施した事により列番シフト発生。輸送指令に列番修正を要請。後続列車にて正常動作を確認した。早朝、夜間のラッシュ帯は監視体制を実施。夜間軌道回路調整を実施することとした。	0
輸送一斉にて「新宿駅外回り1935G　新宿駅進入の際、列停動作のため×信号となり、10k400m付近に停車。その後列停復位するも車上側では×信号状態が継続したため、信号指令へ無信号区間であるかの確認」伝達。停車位置はA2LTとB2LTの絶縁付近であるために、無信号となっていることが考えられるため、小移動を要請。小移動で所定信号を受信し運転再開。信号係員が夜間に現地調査を行い、送着導線のレールからの離れが50mm程度であり現場周りに異常のない事を確認した。	2
踏切フリーダイヤルにて「自動車が逆走してしゃ断機を損傷した」連絡。信号係員が現地確認したところWB3のウエイト部分及びバーホルダーが損傷しているがしゃ断機本体に異常は見当たらず、しゃ断状態も正常である事を確認。念の為夜間にて予備品と交換した。	8
定常監視にて「山手　新宿　列防動作 新宿 山外(山下TEM(電車))」「山手　新宿　転落動作 新宿 山電外(15#)」発生を検知。システム監視にて「山手　新宿(電)　信号制御異常　12LM」「山手　新宿 (電)　信号制御異常　2LU」を検知。輸送一斉にて「山手線外回り新宿駅８号車の検知マット上に何も無いにも関わらず検知マットが動作、使用停止を扱う」伝達。駅社員が確認したところ、未開封のペットボトルが検知マットを支障していることを認めてペットボトルを撤去。信号係員が現地にて検知マット上の異常なし及び当該ブロックのリレー電圧が不安定であることを確認。夜間にて詳細な調査を行ったところ、15番線4ブロック 10M本体の不良と判断。予備品の検知マットと交換し機能確認試験にて正常動作を確認した。	6
定常監視にて「山手　渋谷（山電列防）　転落動作　山電下（外回り）」「山手　渋谷（山電列防）　列防動作　山電下（外回り）」発生を検知。輸送一斉にて「駅社員がホーム下確認を行い異物除去を行ったが回復せず。使用停止を行う」伝達。信号係員が現地確認したところ監視盤の1両でLED表示が滅灯していることが判明。当該の検知マットの確認を行うがマット上に異常はなかった。夜間にて調査を行ったところ、1番線1ブロックの2M～3M間ケーブル被覆が損傷している事を認めた。鼠害によるものと判断し、ケーブルの本接続を行い機能確認試験にて異常がないことを確認した。転落検知マットの使用停止を駅社員にて解除した。	6
定常監視にて「山手貨　池袋　電子連動アダプタ電子MRH　軌道回路故障」及びシステム監視にて「池袋(列)　不正落下発生　702T」発生回復と、定常監視にて「山手貨　MTDレベル低下・妨害波・残留警報レベル・未通過検知3架」発生を検知。信号指令にてATOSジャーナル及びMTDモニタを確認したところ、702Tが列車抜け際で煽っていた事が判明。信号係員と施設係員で合同調査を行い現場設備に異常のない事を確認した。念のためメモハイを設置し継続監視する事とした。	1
輸送指令より「山貨下り2538Yが池袋駅3番線停車中に、ATS-Pの非常ブレーキ動作を受けた。9:00頃にも同事象があったため調査して欲しい」連絡。信号指令より輸送指令に確認したところ、当該車両は15両であった。信号係員が現地確認したところ、15両停目の位置に新設されたATACS用の無電源地上子があり、電文が出ている事が判明。信号指令にて信号機抑止手配を取り、地上子カバーを取付け電文が出ない処置をし、現車にて異常の無い事を確認した。	0
輸送一斉にて「11:22の1131K列車と11:31の1055F列車で山手貨物線新宿～池袋間貨下１にてATS-P常用最大ブレーキが動作した」伝達。技セ定常監視と現場ECで現示異常発生回数が多発している事を確認。メーカと検討したところリレー接点不良、ユニット不良等の不具合が考えられ事から夜間間合いにてリレー、ユニット、EC～貨下1C間ケーブル交換、及びメモハイを取付け現車にて異常のない事を確認した。	2
輸送一斉にて「12:18に1183F列車が池袋到着時ＡＴＳ-P動作、故障表示が発生した。ホームで停車し10分増延し17分延で運転再開」伝達。輸送指令に詳細確認したところ1183F列車(臨海70000系)が車両側にてATS-P故障表示、非常ブレーキ動作したことを確認。池袋構内に設置されているATACS用の無電源地上子が影響している可能性があることから念のため、信号機抑止手配にて、信号係員及び信号P社係員が地上子使用停止カバーを取付け現車にて異常の無い事を確認した。	2
定常監視にて「中央急行　新宿　ＳＭＥＴ自システム外又は軌道回路故障」、「中央急行　新宿　軌道回路故障」及びシステム監視にて「中央本線　新宿（列）　不正落下　１６ＲＨＢＴ」及び「中央本線　新宿（列）不正落下　２５８ロＴ」発生回復を多数検知。ＡＴＯＳジャーナルにて【１６ＲＨＢＴ・２５８ロＴ】不正落下していることが判明。遠隔モニタのＳＭＥＴジャーナルにて【１６ＲＨＢＴ・２５８ロＴ】レベル低下及び絶縁破壊を検知していることを確認した。輸送指令に抑止手配後、現地にて信号係員が調査を行ったところ、１６ＲＨＢＴ、２５８ロＴの境界レール上の絶縁に鉄片介在を認めた。鉄片除去を行い、【１６ＲＨＢＴ・２５８ロＴ】軌道回路故障は回復。ＳＭＥＴジャーナルにてレベルが正常に戻ったことを確認し、現車にて異常がないことを確認した。	1
定常監視にて「中央急行　新宿　P-新宿上出発18L　符号処理器(EC)故障」及び「中央急行　新宿　P-新宿上出発18L　中継器(RP)No.1故障」発生を検知。信号係員が現地にてECリセットを行うも回復せず。夜間にて地上子交換し回復。試験にて異常が無いことを確認した。	2
